scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,raw_actual_latitude,raw_actual_longitude,matched_actual_latitude,matched_actual_longitude,gps_snap_distance_m,gps_road_type,matched_estimated_latitude,matched_estimated_longitude,wifi_snap_distance_m,wifi_road_type
scan_32,2026-04-08 12:10:02,48.889561259994316,8.698129831427709,48.88935021955241,8.698534397343554,48.88930685992822,8.698507550512073,6,20.751966016403596,5.211461302133706,39.577291727850444,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88954060878895,8.698120571025353,48.889561259994316,8.698129831427709,2.396733227430534,pedestrian,48.88930685992822,8.698507550512073,5.211461302133706,pedestrian
scan_33,2026-04-08 12:10:31,48.88949792151426,8.697897825261407,48.889605359555944,8.698574942873666,48.889589383394366,8.698570110039556,3,70.16538362493182,1.8133039620435472,50.24976639013727,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.889464695381,8.69804371053606,48.88949792151426,8.697897825261407,11.300447134699244,pedestrian,48.889589383394366,8.698570110039556,1.8133039620435472,pedestrian
scan_55,2026-04-08 12:50:06,48.889504838298706,8.698255620086316,48.88958992470937,8.698419153867581,48.88960839456136,8.698424741048953,3,38.622100754188224,2.0963393338263177,16.91521181549168,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88951383645598,8.698225544548315,48.889504838298706,8.698255620086316,2.4185404345537744,pedestrian,48.88960839456136,8.698424741048953,2.0963393338263177,pedestrian
scan_57,2026-04-08 12:50:24,48.889369308617226,8.698274256425897,48.88958095727705,8.698312396287825,48.88962,8.698336,3,20.286912579660267,4.677025040590548,28.27052714417136,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88934790508701,8.69826100407508,48.889369308617226,8.698274256425897,2.5725239040807475,pedestrian,48.88962,8.698336,4.677025040590548,pedestrian
scan_59,2026-04-08 12:50:43,48.88931659071524,8.69847119850687,48.889680435681726,8.698322296621281,48.88962,8.698336,4,26.96931988597143,6.802056382436803,35.19535294607009,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88925460139264,8.69843281683713,48.88931659071524,8.69847119850687,7.450594675235102,pedestrian,48.88962,8.698336,6.802056382436803,pedestrian
scan_64,2026-04-08 12:51:27,48.889456175355484,8.698221943392777,48.88965214016537,8.698381712003998,48.88961547245327,8.698370619910355,4,45.1191352009209,4.161807359603973,20.805815984757217,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88942810497916,8.698315766014318,48.889456175355484,8.698221943392777,7.5448083650074045,pedestrian,48.88961547245327,8.698370619910355,4.161807359603973,pedestrian
scan_65,2026-04-08 12:51:36,48.8895307002633,8.69827351759515,48.889800080133796,8.698474838323246,48.889797456881055,8.698482303856517,3,110.0605893739141,0.6195673613471261,33.396890523363595,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88949854887613,8.698380980716754,48.8895307002633,8.69827351759515,8.64170674959904,pedestrian,48.889797456881055,8.698482303856517,0.6195673613471261,residential
scan_67,2026-04-08 12:51:54,48.889599908832764,8.698489627218295,48.88973261693127,8.698460158352026,48.88974096837157,8.698436390951226,4,55.9531292355032,1.9724678285877375,16.178989102275583,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.889655522532514,8.698506450531182,48.889599908832764,8.698489627218295,6.312188339377629,pedestrian,48.88974096837157,8.698436390951226,1.9724678285877375,residential
scan_69,2026-04-08 12:52:12,48.8898466871913,8.698596871633269,48.889794192995055,8.698493104781317,48.88979787020103,8.698482639796008,5,42.804148747163055,0.8684930876366456,9.971920820309242,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88980222408848,8.698585860055974,48.8898466871913,8.698596871633269,5.014824812815175,path,48.88979787020103,8.698482639796008,0.8684930876366456,residential
scan_70,2026-04-08 12:52:18,48.88984432172875,8.698618965053404,48.88989111424489,8.69854651252192,48.88989154723173,8.698544731323858,3,36.62421785285432,0.13899742310562602,7.560422106331966,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88983565543575,8.698616818788484,48.88984432172875,8.698618965053404,0.9774383287628854,path,48.88989154723173,8.698544731323858,0.13899742310562602,residential
scan_71,2026-04-08 12:52:28,48.889845668835385,8.698606383077527,48.88993958709163,8.698573059734,48.88993986853291,8.698571901955175,3,33.575784925051764,0.09034824751969066,10.785745520387474,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88986302131982,8.69861068053691,48.889845668835385,8.698606383077527,1.9571209174730966,path,48.88993986853291,8.698571901955175,0.09034824751969066,residential
scan_73,2026-04-08 12:52:46,48.89000079952031,8.698606162899171,48.89001089528848,8.698613263143887,48.89001119970936,8.698612010831562,5,52.621851100817395,0.09772511506706194,1.234339433508,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88998564571088,8.698668501907346,48.89000079952031,8.698606162899171,4.8646728036386415,residential,48.89001119970936,8.698612010831562,0.09772511506706194,residential
scan_74,2026-04-08 12:52:56,48.890071110851714,8.6986456983259,48.8900242231302,8.69862025904903,48.89002442100374,8.698619445045997,3,31.003479014063515,0.06352131009620668,5.541352224761532,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890060742240735,8.69868835225887,48.890071110851714,8.6986456983259,3.328527909238295,residential,48.89002442100374,8.698619445045997,0.06352131009620668,residential
scan_75,2026-04-08 12:53:04,48.8900937,8.6986584,48.89011488518192,8.699142526298186,48.89024210000001,8.6989644,4,15.72569688416055,19.249176932181307,27.83059407722716,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89012124026355,8.698770845401743,48.8900937,8.6986584,8.78273072670882,residential,48.89024210000001,8.6989644,19.249176932181307,footway
scan_76,2026-04-08 12:53:13,48.89024210000001,8.6989644,48.889984011096516,8.698231596288394,48.889872418190784,8.698216547812835,5,33.75276559049856,12.471257301855763,68.4820480996106,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89012678023144,8.698836909294055,48.89024210000001,8.6989644,15.87058275748192,footway,48.889872418190784,8.698216547812835,12.471257301855763,path
scan_77,2026-04-08 12:53:22,48.89024210000001,8.6989644,48.89007223687439,8.69850692883546,48.890042424806076,8.69862956842148,3,42.488656177651364,9.570259208016344,33.086114705816435,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890133097721495,8.698895899800554,48.89024210000001,8.6989644,13.129168027898306,footway,48.890042424806076,8.69862956842148,9.570259208016344,residential
scan_78,2026-04-08 12:53:31,48.89024210000001,8.6989644,48.89011058455819,8.698904360407198,48.89024210000001,8.6989644,4,37.35713758550337,15.285615762426803,0.0,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89014008298814,8.698909968172023,48.89024210000001,8.6989644,12.035096110002593,footway,48.89024210000001,8.6989644,15.285615762426803,footway
scan_80,2026-04-08 12:53:49,48.89024210000001,8.6989644,48.89015381496282,8.699446804264678,48.890197869066874,8.699455565525467,4,21.860800694864423,4.945851582408244,36.28564387004605,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89014079524099,8.69891439183786,48.89024210000001,8.6989644,11.856384216318734,footway,48.890197869066874,8.699455565525467,4.945851582408244,secondary
scan_83,2026-04-08 12:54:16,48.89028769235611,8.69897007085136,48.89014997635604,8.699181096744393,48.89024210000001,8.6989644,3,42.7278207572849,18.88739015894688,5.092285192443605,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8902915156664,8.698898967808262,48.89028769235611,8.69897007085136,5.2216355567655865,footway,48.89024210000001,8.6989644,18.88739015894688,footway
scan_84,2026-04-08 12:54:26,48.8903836,8.698982,48.8903435585768,8.699084666132922,48.890349308422735,8.69897773475788,3,21.361959960016154,7.8527734656784505,3.8300825804124314,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8904033326553,8.69891857812163,48.8903836,8.698982,5.135540153789502,footway,48.890349308422735,8.69897773475788,7.8527734656784505,footway
scan_87,2026-04-08 12:54:53,48.89062618688154,8.698879938577646,48.89051114442877,8.699035849287842,48.890510617141764,8.699047302429749,4,62.750277572508594,0.8403412272111488,17.764346854726284,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89062028276742,8.69892088655433,48.89062618688154,8.698879938577646,3.0683137753836656,pedestrian,48.890510617141764,8.699047302429749,0.8403412272111488,pedestrian
scan_88,2026-04-08 12:55:02,48.89070306841534,8.69890558071162,48.89046940083454,8.69899365363613,48.8904674,8.6990427,3,21.361959960016154,3.5967519153403598,28.0887587667675,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89070448719596,8.698895740749146,48.89070306841534,8.69890558071162,0.7373268418138726,pedestrian,48.8904674,8.6990427,3.5967519153403598,pedestrian
scan_90,2026-04-08 12:55:21,48.89080505428266,8.698939455172072,48.890524275950995,8.69895385336566,48.890519928034074,8.699048293997585,4,42.20189569201838,6.9293069418371935,32.72466643273883,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89079797256797,8.698988937297218,48.89080505428266,8.698939455172072,3.706525014596869,pedestrian,48.890519928034074,8.699048293997585,6.9293069418371935,pedestrian
scan_91,2026-04-08 12:55:30,48.89088985690359,8.69896752975989,48.89055994477668,8.698927983189856,48.89055423761849,8.699051947812844,3,83.2986594529988,9.095537517241068,37.86861121099417,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8908821141815,8.699021630608312,48.89088985690359,8.69896752975989,4.052489965313624,pedestrian,48.89055423761849,8.699051947812844,9.095537517241068,pedestrian
scan_94,2026-04-08 12:55:48,48.89106230812182,8.699020931358175,48.89070821093543,8.699025721256834,48.8907284,8.6990732,5,39.76083570578479,4.13851309222278,37.36700400821903,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89105861229604,8.699050924581883,48.89106230812182,8.699020931358175,2.2334868534572623,pedestrian,48.8907284,8.6990732,4.13851309222278,pedestrian
scan_95,2026-04-08 12:55:57,48.89111053334661,8.699034677497046,48.890832144950664,8.699024044792303,48.89082470406597,8.699096179420229,5,73.92022727237789,5.3442904062704235,32.13535413859797,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8911053882836,8.699076431933364,48.89111053334661,8.699034677497046,3.1092989283838435,pedestrian,48.89082470406597,8.699096179420229,5.3442904062704235,pedestrian
scan_101,2026-04-08 12:56:45,48.89108586962614,8.69915920131005,48.89108583486218,8.699150137228058,48.89108490231534,8.699158964931987,3,96.99484522385713,0.654404336586734,0.10906204863366757,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8910881905604,8.699137230809166,48.89108586962614,8.69915920131005,1.6286896907811979,pedestrian,48.89108490231534,8.699158964931987,0.654404336586734,pedestrian
scan_115,2026-04-08 12:59:04,48.89105316411594,8.699151209188894,48.89109878694293,8.699156471734177,48.891098180787594,8.699162209741756,4,39.873910086144534,0.4253627112268979,5.07552539471352,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8910466645644,8.699212735413969,48.89105316411594,8.699151209188894,4.560988916430453,pedestrian,48.891098180787594,8.699162209741756,0.4253627112268979,pedestrian
scan_163,2026-04-08 13:10:26,48.8913043,8.6991979,48.891180095628776,8.699173283177645,48.89117918503037,8.699181951737021,3,37.797707161502096,0.6425151894652993,13.976627423458934,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891283212173526,8.699240196601913,48.8913043,8.6991979,3.885163053009483,pedestrian,48.89117918503037,8.699181951737021,0.6425151894652993,pedestrian
scan_164,2026-04-08 13:10:31,48.891331097473916,8.6992045044298,48.891277557112296,8.699222230819787,48.891279234423955,8.699206263413766,3,34.50867954604184,1.183504735755163,5.774829987199337,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8913253402243,8.699258542131224,48.891331097473916,8.6992045044298,4.006701762836941,pedestrian,48.891279234423955,8.699206263413766,1.183504735755163,pedestrian
scan_165,2026-04-08 13:10:39,48.89139094811302,8.69921925504942,48.891374520724554,8.699284086923495,48.89138167157736,8.69921696878062,4,61.5787132162731,4.976564731912992,1.0461338688048423,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89138361566166,8.699288077690733,48.89139094811302,8.69921925504942,5.102946134593171,pedestrian,48.89138167157736,8.69921696878062,4.976564731912992,pedestrian
scan_167,2026-04-08 13:10:53,48.891459356310236,8.699305656985668,48.89141775477407,8.69945027897767,48.891430099999994,8.6994328,3,75.60646673042787,1.8775685587221869,9.859236991171937,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89143249963149,8.699299015231373,48.891459356310236,8.699305656985668,3.0289490302075537,pedestrian,48.891430099999994,8.6994328,1.8775685587221869,pedestrian
scan_169,2026-04-08 13:11:00,48.8914590975666,8.699308077256163,48.89146648124739,8.699427189448546,48.8914447,8.6994364,3,45.24378410345447,2.5166586870332566,9.527905779279209,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89147471214108,8.699311938799372,48.8914590975666,8.699308077256163,1.761042395990749,pedestrian,48.8914447,8.6994364,2.5166586870332566,pedestrian
scan_170,2026-04-08 13:11:04,48.89145776931464,8.699320501635484,48.89149946963664,8.699404068206244,48.8915506516429,8.699423275904074,3,29.512709126747414,5.868459161586839,12.786404866683604,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891480680240704,8.699326167594434,48.89145776931464,8.699320501635484,2.58393926391263,pedestrian,48.8915506516429,8.699423275904074,5.868459161586839,pedestrian
scan_171,2026-04-08 13:11:07,48.89145763771787,8.699321732582822,48.891519595908065,8.69939715244712,48.891552864211626,8.699409637453869,3,33.99019466454014,3.814498367400544,12.400320772215156,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89149956626963,8.699332101675385,48.89145763771787,8.699321732582822,4.728784446435631,pedestrian,48.891552864211626,8.699409637453869,3.814498367400544,pedestrian
scan_172,2026-04-08 13:11:14,48.891560733788104,8.699361128756255,48.89153194846942,8.699397153992832,48.89155357286653,8.699405269248478,3,29.267425943661625,2.4794239032694105,3.327596122911056,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89151701361737,8.699344721348918,48.891560733788104,8.699361128756255,5.012895224981521,pedestrian,48.89155357286653,8.699405269248478,2.4794239032694105,pedestrian
scan_173,2026-04-08 13:11:17,48.89156034491388,8.699363525808018,48.891461650621,8.699329726645772,48.89145690847251,8.699328553894754,3,31.219651930581588,0.5348288266080465,11.795613872269168,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89152093218081,8.699348734905131,48.89156034491388,8.699363525808018,4.519010282144392,pedestrian,48.89145690847251,8.699328553894754,0.5348288266080465,pedestrian
scan_174,2026-04-08 13:11:21,48.89155697326928,8.699384308894459,48.89145891803375,8.699339351411783,48.89145583563723,8.699338589123649,3,50.55239652634623,0.3476387378198273,11.745410897895283,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8915324894261,8.699375120538956,48.89155697326928,8.699384308894459,2.8072840932049115,pedestrian,48.89145583563723,8.699338589123649,0.3476387378198273,pedestrian
scan_175,2026-04-08 13:11:24,48.89155525370923,8.69939490839994,48.89149431153009,8.699348465298677,48.89145579804426,8.699338940765758,3,86.43758739235616,4.343626604678326,11.804917125869634,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89153370851013,8.699386822865728,48.89155525370923,8.69939490839994,2.470343165633239,pedestrian,48.89145579804426,8.699338940765758,4.343626604678326,pedestrian
scan_178,2026-04-08 13:11:38,48.89155845778131,8.699375158243836,48.89144178501023,8.699744441970665,48.89149722967712,8.699764219117885,3,33.37348206742368,6.339569084940076,29.2802573583765,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89155149744726,8.69937254615229,48.89155845778131,8.699375158243836,0.7980624106125908,pedestrian,48.89149722967712,8.699764219117885,6.339569084940076,pedestrian
scan_184,2026-04-08 13:12:12,48.891556956874794,8.699384409951373,48.89145709792187,8.699777905958236,48.89149313695497,8.699790761106415,3,53.1381846384186,4.120719839661837,30.578158664971635,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8915363107522,8.69937666182448,48.891556956874794,8.699384409951373,2.3672562767681775,pedestrian,48.89149313695497,8.699790761106415,4.120719839661837,pedestrian
scan_185,2026-04-08 13:12:19,48.891552312209924,8.699413040036388,48.89148713588666,8.699670464438078,48.891510406518925,8.69967876509212,3,10.408329997330663,2.660774909813998,20.00042145239382,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89152512554714,8.699402837361259,48.891552312209924,8.699413040036388,3.117185713883943,pedestrian,48.891510406518925,8.69967876509212,2.660774909813998,pedestrian
scan_186,2026-04-08 13:12:21,48.89154923801272,8.69943198963332,48.89151038996803,8.699577639104437,48.891525186119736,8.699582916905795,3,103.71891387123827,1.6917988498311747,11.366424940387066,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891518330320295,8.69942039052243,48.89154923801272,8.69943198963332,3.543833912195345,pedestrian,48.891525186119736,8.699582916905795,1.6917988498311747,pedestrian
scan_187,2026-04-08 13:12:24,48.891542920678404,8.699470930186356,48.89152527177616,8.69951874099334,48.8915335,8.699529,3,24.04118528673991,1.1843990616533864,4.377680037306723,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89151631850272,8.699460946860098,48.891542920678404,8.699470930186356,3.0501692299960625,pedestrian,48.8915335,8.699529,1.1843990616533864,pedestrian
scan_189,2026-04-08 13:12:39,48.89152287083179,8.699597931935887,48.8915011951547,8.69950108476317,48.8915335,8.699529,4,73.61921345463948,4.1360569415441875,5.182119710624437,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89151386586865,8.699594719856842,48.89152287083179,8.699597931935887,1.029631661584795,pedestrian,48.8915335,8.699529,4.1360569415441875,pedestrian
scan_191,2026-04-08 13:12:46,48.89151190548149,8.699669044068923,48.89149806522148,8.699604479053262,48.891520620671464,8.699612524602363,5,60.18312977977457,2.579000626410655,4.248984143563455,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89152441948977,8.699673507828392,48.89151190548149,8.699669044068923,1.4308575054856647,pedestrian,48.891520620671464,8.699612524602363,2.579000626410655,pedestrian
scan_192,2026-04-08 13:12:53,48.89150411419792,8.699719571847556,48.89147567669053,8.699627752128922,48.89151605187846,8.699642153990116,7,44.94556800583924,4.61651777398483,5.820070806164049,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89150392667564,8.699719504958185,48.89150411419792,8.699719571847556,0.021441384785910626,pedestrian,48.89151605187846,8.699642153990116,4.61651777398483,pedestrian
scan_195,2026-04-08 13:13:08,48.89148553618636,8.699840053363722,48.891476295375895,8.699720424451456,48.89150253924804,8.699729785661308,7,34.91922947921219,3.000736551154188,8.289638630317736,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89147715150767,8.699837062542203,48.89148553618636,8.699840053363722,0.9587080618030442,pedestrian,48.89150253924804,8.699729785661308,3.000736551154188,pedestrian
scan_198,2026-04-08 13:13:30,48.891482919460834,8.699857023266937,48.89146956743417,8.699826901270665,48.891486625951146,8.699832986056553,3,26.00640946638604,1.9504787721660828,1.807054951567463,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891470314196965,8.69985252695975,48.891482919460834,8.699857023266937,1.4412917386160318,pedestrian,48.891486625951146,8.699832986056553,1.9504787721660828,pedestrian
scan_206,2026-04-08 13:14:13,48.891477316013024,8.699893362564355,48.89142576050895,8.700053476576702,48.891451226078445,8.700062560159262,7,45.80938742645331,2.911745115236869,12.719836423289316,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89148977629532,8.699897807157654,48.891477316013024,8.699893362564355,1.4247144687247093,pedestrian,48.891451226078445,8.700062560159262,2.911745115236869,pedestrian
scan_207,2026-04-08 13:14:20,48.89146479347823,8.699974573299547,48.89103576265444,8.700283083987195,48.891038194714035,8.7001785099346,3,36.20313061969457,7.6587850282817564,49.77952390548313,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891476674633545,8.69997881131702,48.89146479347823,8.699974573299547,1.3584968265824038,pedestrian,48.891038194714035,8.7001785099346,7.6587850282817564,pedestrian
scan_208,2026-04-08 13:14:22,48.89145707268526,8.700024643934912,48.89116763499461,8.700255361349159,48.89116925832715,8.700185560937307,4,37.11505904122246,5.112022787569148,34.13568258547785,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89146811948938,8.700028584338206,48.89145707268526,8.700024643934912,1.2630967262096444,pedestrian,48.89116925832715,8.700185560937307,5.112022787569148,pedestrian
scan_211,2026-04-08 13:14:37,48.891427044656766,8.700262036213424,48.8912559073587,8.700329042351523,48.891259131822494,8.700190395980718,4,46.23947080458053,10.154125704222357,19.413574203606057,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.891424772926754,8.700261850520835,48.891427044656766,8.700262036213424,0.2532539387877454,pedestrian,48.891259131822494,8.700190395980718,10.154125704222357,pedestrian
scan_212,2026-04-08 13:14:40,48.89142555607667,8.700304163030365,48.89113042348549,8.699806279180063,48.8909337,8.6998852,6,48.90785286190978,22.648266983875974,62.75549437402388,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89141971207942,8.700303685338518,48.89142555607667,8.700304163030365,0.6514926134771871,pedestrian,48.8909337,8.6998852,22.648266983875974,pedestrian
scan_213,2026-04-08 13:14:42,48.89142466835575,8.700329285532547,48.891232831143185,8.70000569013043,48.891228573717854,8.700188752005907,4,36.68835032323076,13.407016296364297,24.131213781564327,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89142135417092,8.700329014629084,48.89142466835575,8.700329285532547,0.36946747910780553,pedestrian,48.891228573717854,8.700188752005907,13.407016296364297,pedestrian
scan_214,2026-04-08 13:14:47,48.89142229436641,8.700396469430697,48.89129717141544,8.700220671706488,48.89129782711547,8.700192477722622,3,52.519821818984816,2.0648576550106417,20.369077123823104,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89141753022115,8.700396080006612,48.89142229436641,8.700396469430697,0.5311100113862716,pedestrian,48.89129782711547,8.700192477722622,2.0648576550106417,pedestrian
scan_215,2026-04-08 13:14:50,48.89142087459775,8.70043664888367,48.89133904428051,8.70034920101276,48.89134818183795,8.70034984270555,3,79.8911259138362,1.0182766049102112,10.288330179342653,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89141248568684,8.700435963169118,48.89142087459775,8.70043664888367,0.9352012427519256,pedestrian,48.89134818183795,8.70034984270555,1.0182766049102112,pedestrian
scan_216,2026-04-08 13:14:57,48.891417399117614,8.700535004971362,48.89136790552338,8.700373563886565,48.891347505200585,8.700372131255886,5,32.886151112853966,2.2733834026194475,14.235429628869648,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89138119775277,8.700532045851572,48.891417399117614,8.700535004971362,4.035751695099828,pedestrian,48.891347505200585,8.700372131255886,2.2733834026194475,pedestrian
scan_219,2026-04-08 13:15:12,48.89141632958107,8.700691682316378,48.89138500156176,8.700452893898802,48.89134513838786,8.700450094471584,5,48.75946981880763,4.442296271168342,19.376938116631507,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89137330486397,8.700691223354507,48.89141632958107,8.700691682316378,4.789629308867485,pedestrian,48.89134513838786,8.700450094471584,4.442296271168342,pedestrian
scan_220,2026-04-08 13:15:19,48.89141596603561,8.700770518219322,48.891417750504836,8.700254211688147,48.891427293577934,8.700254991744654,3,51.04278028211536,1.0638679942524671,37.75326157198906,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89137079817101,8.700770036395655,48.89141596603561,8.700770518219322,5.028210356227819,pedestrian,48.891427293577934,8.700254991744654,1.0638679942524671,pedestrian
scan_226,2026-04-08 13:15:43,48.891415355205964,8.70090297842369,48.891417314247924,8.700394083978258,48.891422364072305,8.700394496753924,3,45.421306164204324,0.562957705589114,37.224754604439354,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89138095671722,8.700902611481208,48.891415355205964,8.70090297842369,3.829333949599592,pedestrian,48.891422364072305,8.700394496753924,0.562957705589114,pedestrian
