scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,seen_calibrated_aps,median_router_rmse_m,good_router_count,usable_router_count,weak_router_count,gps_jump_m,wifi_jump_m,is_outlier,outlier_reason
scan_01,2026-04-08 11:32:48,48.87859698231721,8.715912761038608,48.87860811971721,8.715648679771151,48.87860811971721,8.715648679771151,3,47.521924764610844,,19.373192859794283,wknn_fingerprinting_smoothed_road_snapped,4,0.7372803097490346,0,2,2,0.0,0.0,True,high_rmse
scan_16,2026-04-08 12:04:01,48.88971471078834,8.695300961700791,48.88269666701146,8.709812873937468,48.88269666701146,8.709812873937468,5,15.082595409820314,,1318.5554032706086,wknn_fingerprinting_smoothed_road_snapped,12,120.90160146746217,0,0,12,1916.3753713709093,620.5922285671752,True,high_error;weak_router_support
scan_20,2026-04-08 12:06:02,48.88980351745669,8.69637696252907,48.88514219634758,8.705463211738236,48.88514219634758,8.705463211738236,3,38.97007398846795,,843.5390072126894,wknn_fingerprinting_smoothed_road_snapped,6,39.07449317405229,0,1,5,79.374852884702,418.9215182138056,True,high_error;weak_router_support
scan_22,2026-04-08 12:06:30,48.88977385104084,8.696722641796185,48.88679884111323,8.702908574958883,48.88687376704676,8.702863702505473,5,51.39588580473312,8.964190854466443,553.4112770468112,wknn_fingerprinting_smoothed_road_snapped,8,35.8959201568386,0,2,6,25.516249943336305,270.8566981445476,True,high_rmse;high_error;weak_router_support
scan_25,2026-04-08 12:07:41,48.88969432278769,8.697389132041538,48.88782803986893,8.700623008861625,48.88793218319802,8.700577297913593,3,38.97007398846795,12.066405046681345,304.8504721183709,wknn_fingerprinting_smoothed_road_snapped,3,40.37291463272438,0,1,2,49.579929346310514,204.6735585059697,True,high_error;weak_router_support
scan_26,2026-04-08 12:08:02,48.88965693991006,8.697558467242297,48.88853456643176,8.6999138608317,48.88857858942963,8.699840066696941,3,48.13176359397884,7.2932583561857545,205.66718256274987,wknn_fingerprinting_smoothed_road_snapped,13,11.445526257579614,0,5,8,13.074306255683055,89.94387033284751,True,high_rmse;high_error
scan_27,2026-04-08 12:08:31,48.8896420292112,8.697542990379423,48.88889287318064,8.699294794540606,48.88890117234414,8.69926009493847,5,33.58836439349036,2.7026551087405637,150.32511490302457,wknn_fingerprinting_smoothed_road_snapped,8,17.694450185901232,1,6,1,2.009578094033163,55.60249754558234,True,high_error;weak_router_support
scan_30,2026-04-08 12:09:15,48.889626166731695,8.697726274795905,48.889239032167936,8.69886049025207,48.889171168926126,8.69881851170451,5,38.151730613835184,8.155485724886773,94.63998362831651,wknn_fingerprinting_smoothed_road_snapped,5,37.77607171538021,0,2,3,13.531068418992362,44.136803465721606,True,weak_router_support
scan_33,2026-04-08 12:10:31,48.889464695381,8.69804371053606,48.889605359555944,8.698574942873666,48.889589383394366,8.698570110039556,3,70.16538362493182,1.8133039620435472,40.95345391747046,wknn_fingerprinting_smoothed_road_snapped,8,15.191356615129092,0,4,4,10.152001348946902,31.78210284336576,True,high_rmse;weak_router_support
scan_55,2026-04-08 12:50:06,48.88951383645598,8.698225544548315,48.88958992470937,8.698419153867581,48.88960839456136,8.698424741048953,3,38.622100754188224,2.0963393338263177,17.982748520395504,wknn_fingerprinting_smoothed_road_snapped,8,15.61379154919987,1,2,5,14.389605512781346,10.848598923734135,True,weak_router_support
scan_59,2026-04-08 12:50:43,48.88925460139264,8.69843281683713,48.889680435681726,8.698322296621281,48.88966269860571,8.698372774609076,4,26.96931988597143,4.18919611871881,45.64145898698131,wknn_fingerprinting_smoothed_road_snapped,8,17.48631675727855,0,4,4,16.310456900842272,10.126385171724534,True,weak_router_support
scan_64,2026-04-08 12:51:27,48.88942810497916,8.698315766014318,48.88965214016537,8.698381712003998,48.8896569285304,8.698368084789433,4,45.1191352009209,1.130930664388451,25.75888059532144,wknn_fingerprinting_smoothed_road_snapped,5,24.78359901747013,0,3,2,21.129332152336588,0.728295002471998,True,high_rmse;weak_router_support
