scan_id,network_id,timestamp,bssid,ssid,channel,frequency,rssi,latitude,longitude,accuracy_m
scan_01,AP-67437208-6d93-4d | 20:f4:1b:d1:1c:0a,2026-04-08 11:32:48,20:f4:1b:d1:1c:0a,AP-67437208-6d93-4d,36.0,5180.0,-81,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,Raum T1 2.24 | 74:4c:a1:56:de:85,2026-04-08 11:32:48,74:4c:a1:56:de:85,Raum T1 2.24,36.0,5180.0,-91,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,RSP | e0:91:f5:c4:df:91,2026-04-08 11:32:48,e0:91:f5:c4:df:91,RSP,11.0,2462.0,-78,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,eduroam | f8:c6:50:3e:c4:ca,2026-04-08 11:32:48,f8:c6:50:3e:c4:ca,eduroam,132.0,5660.0,-91,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsgast | f8:c6:50:3e:c4:cb,2026-04-08 11:32:48,f8:c6:50:3e:c4:cb,hsgast,132.0,5660.0,-93,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,nao | f8:c6:50:3e:c4:cd,2026-04-08 11:32:48,f8:c6:50:3e:c4:cd,nao,132.0,5660.0,-92,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsx | f8:c6:50:3e:c4:ce,2026-04-08 11:32:48,f8:c6:50:3e:c4:ce,hsx,132.0,5660.0,-93,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,nao | f8:c6:50:3f:00:a2,2026-04-08 11:32:48,f8:c6:50:3f:00:a2,nao,1.0,2412.0,-89,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsweb | f8:c6:50:3f:00:a3,2026-04-08 11:32:48,f8:c6:50:3f:00:a3,hsweb,1.0,2412.0,-89,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,eduroam | f8:c6:50:3f:49:8a,2026-04-08 11:32:48,f8:c6:50:3f:49:8a,eduroam,64.0,5320.0,-82,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsgast | f8:c6:50:3f:49:8b,2026-04-08 11:32:48,f8:c6:50:3f:49:8b,hsgast,64.0,5320.0,-83,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsweb | f8:c6:50:3f:49:8c,2026-04-08 11:32:48,f8:c6:50:3f:49:8c,hsweb,64.0,5320.0,-82,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,nao | f8:c6:50:3f:49:8d,2026-04-08 11:32:48,f8:c6:50:3f:49:8d,nao,64.0,5320.0,-82,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsx | f8:c6:50:3f:49:8e,2026-04-08 11:32:48,f8:c6:50:3f:49:8e,hsx,64.0,5320.0,-83,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,eduroam | f8:c6:50:3f:6a:2a,2026-04-08 11:32:48,f8:c6:50:3f:6a:2a,eduroam,52.0,5260.0,-91,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsgast | f8:c6:50:3f:6a:2b,2026-04-08 11:32:48,f8:c6:50:3f:6a:2b,hsgast,52.0,5260.0,-89,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsweb | f8:c6:50:3f:6a:2c,2026-04-08 11:32:48,f8:c6:50:3f:6a:2c,hsweb,52.0,5260.0,-89,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,nao | f8:c6:50:3f:6a:2d,2026-04-08 11:32:48,f8:c6:50:3f:6a:2d,nao,52.0,5260.0,-90,48.87859698231721,8.715912761038608,12.088927268981934
scan_01,hsx | f8:c6:50:3f:6a:2e,2026-04-08 11:32:48,f8:c6:50:3f:6a:2e,hsx,52.0,5260.0,-90,48.87859698231721,8.715912761038608,12.088927268981934
scan_02,eduroam | 20:cc:27:39:76:45,2026-04-08 11:32:54,20:cc:27:39:76:45,eduroam,11.0,2462.0,-83,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,RSP | e0:91:f5:c4:df:91,2026-04-08 11:32:54,e0:91:f5:c4:df:91,RSP,11.0,2462.0,-70,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsweb | f8:c6:50:3e:c4:c3,2026-04-08 11:32:54,f8:c6:50:3e:c4:c3,hsweb,1.0,2412.0,-87,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsgast | f8:c6:50:3e:c4:c4,2026-04-08 11:32:54,f8:c6:50:3e:c4:c4,hsgast,1.0,2412.0,-87,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsgast | f8:c6:50:3e:c4:cb,2026-04-08 11:32:54,f8:c6:50:3e:c4:cb,hsgast,132.0,5660.0,-88,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsweb | f8:c6:50:3e:c4:cc,2026-04-08 11:32:54,f8:c6:50:3e:c4:cc,hsweb,132.0,5660.0,-88,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsgast | f8:c6:50:3f:49:84,2026-04-08 11:32:54,f8:c6:50:3f:49:84,hsgast,1.0,2412.0,-85,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,eduroam | f8:c6:50:3f:49:85,2026-04-08 11:32:54,f8:c6:50:3f:49:85,eduroam,1.0,2412.0,-85,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,nao | f8:c6:50:42:19:c2,2026-04-08 11:32:54,f8:c6:50:42:19:c2,nao,1.0,2412.0,-88,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsweb | f8:c6:50:42:19:c3,2026-04-08 11:32:54,f8:c6:50:42:19:c3,hsweb,1.0,2412.0,-87,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,hsgast | f8:c6:50:42:19:c4,2026-04-08 11:32:54,f8:c6:50:42:19:c4,hsgast,1.0,2412.0,-87,48.87859222952685,8.715724689034694,10.51175594329834
scan_02,eduroam | f8:c6:50:42:19:c5,2026-04-08 11:32:54,f8:c6:50:42:19:c5,eduroam,1.0,2412.0,-87,48.87859222952685,8.715724689034694,10.51175594329834
scan_03,DIRECT-2e-HP M282 LaserJet | 42:23:43:d8:10:2e,2026-04-08 11:32:59,42:23:43:d8:10:2e,DIRECT-2e-HP M282 LaserJet,6.0,2437.0,-90,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsx | f8:c6:50:3f:6a:21,2026-04-08 11:32:59,f8:c6:50:3f:6a:21,hsx,6.0,2437.0,-88,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,nao | f8:c6:50:3f:6a:22,2026-04-08 11:32:59,f8:c6:50:3f:6a:22,nao,6.0,2437.0,-88,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsweb | f8:c6:50:3f:6a:23,2026-04-08 11:32:59,f8:c6:50:3f:6a:23,hsweb,6.0,2437.0,-89,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsgast | f8:c6:50:3f:6a:24,2026-04-08 11:32:59,f8:c6:50:3f:6a:24,hsgast,6.0,2437.0,-87,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsx | f8:c6:50:3f:a2:21,2026-04-08 11:32:59,f8:c6:50:3f:a2:21,hsx,11.0,2462.0,-89,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsweb | f8:c6:50:3f:a2:23,2026-04-08 11:32:59,f8:c6:50:3f:a2:23,hsweb,11.0,2462.0,-90,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsgast | f8:c6:50:3f:a2:24,2026-04-08 11:32:59,f8:c6:50:3f:a2:24,hsgast,11.0,2462.0,-88,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,eduroam | f8:c6:50:3f:a2:25,2026-04-08 11:32:59,f8:c6:50:3f:a2:25,eduroam,11.0,2462.0,-90,48.87857945658125,8.715631235402675,7.650904655456543
scan_03,hsx | f8:c6:50:42:19:c1,2026-04-08 11:32:59,f8:c6:50:42:19:c1,hsx,1.0,2412.0,-85,48.87857945658125,8.715631235402675,7.650904655456543
scan_04,DIRECT-99-HP PageWide Pro 477dw | 1a:60:24:7a:ce:99,2026-04-08 11:33:11,1a:60:24:7a:ce:99,DIRECT-99-HP PageWide Pro 477dw,6.0,2437.0,-91,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsx | 20:cc:27:39:76:41,2026-04-08 11:33:11,20:cc:27:39:76:41,hsx,11.0,2462.0,-77,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,nao | 20:cc:27:39:76:42,2026-04-08 11:33:11,20:cc:27:39:76:42,nao,11.0,2462.0,-77,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsgast | 20:cc:27:39:76:44,2026-04-08 11:33:11,20:cc:27:39:76:44,hsgast,11.0,2462.0,-77,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,eduroam | 20:cc:27:39:76:45,2026-04-08 11:33:11,20:cc:27:39:76:45,eduroam,11.0,2462.0,-77,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,AP-67437208-6d93-4d | 20:f4:1b:d1:1c:0a,2026-04-08 11:33:11,20:f4:1b:d1:1c:0a,AP-67437208-6d93-4d,36.0,5180.0,-74,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,Raum T1 2.24 | 74:4c:a1:56:de:85,2026-04-08 11:33:11,74:4c:a1:56:de:85,Raum T1 2.24,36.0,5180.0,-86,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,RSP | e0:91:f5:c4:df:91,2026-04-08 11:33:11,e0:91:f5:c4:df:91,RSP,11.0,2462.0,-63,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsgast | f8:c6:50:3f:49:8b,2026-04-08 11:33:11,f8:c6:50:3f:49:8b,hsgast,64.0,5320.0,-78,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsweb | f8:c6:50:3f:49:8c,2026-04-08 11:33:11,f8:c6:50:3f:49:8c,hsweb,64.0,5320.0,-77,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsweb | f8:c6:50:3f:6a:6c,2026-04-08 11:33:11,f8:c6:50:3f:6a:6c,hsweb,100.0,5500.0,-92,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,nao | f8:c6:50:3f:6a:6d,2026-04-08 11:33:11,f8:c6:50:3f:6a:6d,nao,100.0,5500.0,-92,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,hsweb | f8:c6:50:42:19:c3,2026-04-08 11:33:11,f8:c6:50:42:19:c3,hsweb,1.0,2412.0,-80,48.878608119717214,8.715648679771151,4.243380069732666
scan_04,eduroam | f8:c6:50:42:19:c5,2026-04-08 11:33:11,f8:c6:50:42:19:c5,eduroam,1.0,2412.0,-80,48.878608119717214,8.715648679771151,4.243380069732666
scan_05,hsgast | 20:cc:27:38:28:44,2026-04-08 11:33:34,20:cc:27:38:28:44,hsgast,1.0,2412.0,-85,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | 20:cc:27:3b:33:0a,2026-04-08 11:33:34,20:cc:27:3b:33:0a,eduroam,52.0,5260.0,-84,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | 20:cc:27:3b:33:0b,2026-04-08 11:33:34,20:cc:27:3b:33:0b,hsgast,52.0,5260.0,-84,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | 20:cc:27:3b:33:0c,2026-04-08 11:33:34,20:cc:27:3b:33:0c,hsweb,52.0,5260.0,-84,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | 20:cc:27:3b:33:0d,2026-04-08 11:33:34,20:cc:27:3b:33:0d,nao,52.0,5260.0,-85,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | 20:cc:27:3b:33:0e,2026-04-08 11:33:34,20:cc:27:3b:33:0e,hsx,52.0,5260.0,-84,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,DIRECT-2e-HP M282 LaserJet | 42:23:43:d8:10:2e,2026-04-08 11:33:34,42:23:43:d8:10:2e,DIRECT-2e-HP M282 LaserJet,6.0,2437.0,-80,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,Raum T1 2.24 | 74:4c:a1:56:de:85,2026-04-08 11:33:34,74:4c:a1:56:de:85,Raum T1 2.24,36.0,5180.0,-79,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3e:91:2a,2026-04-08 11:33:34,f8:c6:50:3e:91:2a,eduroam,112.0,5560.0,-91,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3e:91:2b,2026-04-08 11:33:34,f8:c6:50:3e:91:2b,hsgast,112.0,5560.0,-91,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3e:91:2c,2026-04-08 11:33:34,f8:c6:50:3e:91:2c,hsweb,112.0,5560.0,-92,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3e:91:2d,2026-04-08 11:33:34,f8:c6:50:3e:91:2d,nao,112.0,5560.0,-90,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3e:91:2e,2026-04-08 11:33:34,f8:c6:50:3e:91:2e,hsx,112.0,5560.0,-91,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3e:c4:c4,2026-04-08 11:33:34,f8:c6:50:3e:c4:c4,hsgast,1.0,2412.0,-75,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3e:c4:ca,2026-04-08 11:33:34,f8:c6:50:3e:c4:ca,eduroam,132.0,5660.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3e:c4:cb,2026-04-08 11:33:34,f8:c6:50:3e:c4:cb,hsgast,132.0,5660.0,-82,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3e:c4:cc,2026-04-08 11:33:34,f8:c6:50:3e:c4:cc,hsweb,132.0,5660.0,-80,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3e:c4:cd,2026-04-08 11:33:34,f8:c6:50:3e:c4:cd,nao,132.0,5660.0,-80,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3e:c4:ce,2026-04-08 11:33:34,f8:c6:50:3e:c4:ce,hsx,132.0,5660.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3e:f8:0a,2026-04-08 11:33:34,f8:c6:50:3e:f8:0a,eduroam,64.0,5320.0,-83,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3e:f8:0b,2026-04-08 11:33:34,f8:c6:50:3e:f8:0b,hsgast,64.0,5320.0,-76,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3e:f8:0c,2026-04-08 11:33:34,f8:c6:50:3e:f8:0c,hsweb,64.0,5320.0,-76,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3e:f8:0d,2026-04-08 11:33:34,f8:c6:50:3e:f8:0d,nao,64.0,5320.0,-77,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3e:f8:0e,2026-04-08 11:33:34,f8:c6:50:3e:f8:0e,hsx,64.0,5320.0,-76,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3f:49:81,2026-04-08 11:33:34,f8:c6:50:3f:49:81,hsx,1.0,2412.0,-61,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3f:49:82,2026-04-08 11:33:34,f8:c6:50:3f:49:82,nao,1.0,2412.0,-60,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3f:49:83,2026-04-08 11:33:34,f8:c6:50:3f:49:83,hsweb,1.0,2412.0,-61,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3f:49:84,2026-04-08 11:33:34,f8:c6:50:3f:49:84,hsgast,1.0,2412.0,-61,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3f:49:85,2026-04-08 11:33:34,f8:c6:50:3f:49:85,eduroam,1.0,2412.0,-61,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3f:4b:61,2026-04-08 11:33:34,f8:c6:50:3f:4b:61,hsx,6.0,2437.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3f:4b:62,2026-04-08 11:33:34,f8:c6:50:3f:4b:62,nao,6.0,2437.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3f:4b:63,2026-04-08 11:33:34,f8:c6:50:3f:4b:63,hsweb,6.0,2437.0,-83,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3f:4b:64,2026-04-08 11:33:34,f8:c6:50:3f:4b:64,hsgast,6.0,2437.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3f:4b:65,2026-04-08 11:33:34,f8:c6:50:3f:4b:65,eduroam,6.0,2437.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3f:4b:6c,2026-04-08 11:33:34,f8:c6:50:3f:4b:6c,hsweb,100.0,5500.0,-89,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3f:4b:6d,2026-04-08 11:33:34,f8:c6:50:3f:4b:6d,nao,100.0,5500.0,-90,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3f:6a:61,2026-04-08 11:33:34,f8:c6:50:3f:6a:61,hsx,11.0,2462.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3f:6a:64,2026-04-08 11:33:34,f8:c6:50:3f:6a:64,hsgast,11.0,2462.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3f:6a:65,2026-04-08 11:33:34,f8:c6:50:3f:6a:65,eduroam,11.0,2462.0,-81,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,eduroam | f8:c6:50:3f:6a:6a,2026-04-08 11:33:34,f8:c6:50:3f:6a:6a,eduroam,100.0,5500.0,-86,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsgast | f8:c6:50:3f:6a:6b,2026-04-08 11:33:34,f8:c6:50:3f:6a:6b,hsgast,100.0,5500.0,-88,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsweb | f8:c6:50:3f:6a:6c,2026-04-08 11:33:34,f8:c6:50:3f:6a:6c,hsweb,100.0,5500.0,-86,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3f:6a:6d,2026-04-08 11:33:34,f8:c6:50:3f:6a:6d,nao,100.0,5500.0,-87,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,hsx | f8:c6:50:3f:6a:6e,2026-04-08 11:33:34,f8:c6:50:3f:6a:6e,hsx,100.0,5500.0,-86,48.87875390342473,8.715488070086685,3.790092468261719
scan_05,nao | f8:c6:50:3f:89:62,2026-04-08 11:33:34,f8:c6:50:3f:89:62,nao,6.0,2437.0,-89,48.87875390342473,8.715488070086685,3.790092468261719
scan_06,My CUPRA 1520 | 12:32:2c:fd:89:e3,2026-04-08 11:33:44,12:32:2c:fd:89:e3,My CUPRA 1520,40.0,5200.0,-93,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsx | 20:cc:27:38:28:41,2026-04-08 11:33:44,20:cc:27:38:28:41,hsx,1.0,2412.0,-82,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsgast | 20:cc:27:39:77:64,2026-04-08 11:33:44,20:cc:27:39:77:64,hsgast,6.0,2437.0,-88,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsx | f8:c6:50:3e:f8:01,2026-04-08 11:33:44,f8:c6:50:3e:f8:01,hsx,1.0,2412.0,-67,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,nao | f8:c6:50:3e:f8:02,2026-04-08 11:33:44,f8:c6:50:3e:f8:02,nao,1.0,2412.0,-67,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsweb | f8:c6:50:3e:f8:03,2026-04-08 11:33:44,f8:c6:50:3e:f8:03,hsweb,1.0,2412.0,-67,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsgast | f8:c6:50:3e:f8:04,2026-04-08 11:33:44,f8:c6:50:3e:f8:04,hsgast,1.0,2412.0,-67,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,eduroam | f8:c6:50:3e:f8:05,2026-04-08 11:33:44,f8:c6:50:3e:f8:05,eduroam,1.0,2412.0,-67,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsx | f8:c6:50:3f:6a:61,2026-04-08 11:33:44,f8:c6:50:3f:6a:61,hsx,11.0,2462.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,nao | f8:c6:50:3f:6a:62,2026-04-08 11:33:44,f8:c6:50:3f:6a:62,nao,11.0,2462.0,-73,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsweb | f8:c6:50:3f:6a:63,2026-04-08 11:33:44,f8:c6:50:3f:6a:63,hsweb,11.0,2462.0,-73,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsgast | f8:c6:50:3f:6a:64,2026-04-08 11:33:44,f8:c6:50:3f:6a:64,hsgast,11.0,2462.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,eduroam | f8:c6:50:3f:6a:65,2026-04-08 11:33:44,f8:c6:50:3f:6a:65,eduroam,11.0,2462.0,-73,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,eduroam | f8:c6:50:3f:6a:6a,2026-04-08 11:33:44,f8:c6:50:3f:6a:6a,eduroam,100.0,5500.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsgast | f8:c6:50:3f:6a:6b,2026-04-08 11:33:44,f8:c6:50:3f:6a:6b,hsgast,100.0,5500.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsweb | f8:c6:50:3f:6a:6c,2026-04-08 11:33:44,f8:c6:50:3f:6a:6c,hsweb,100.0,5500.0,-75,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,nao | f8:c6:50:3f:6a:6d,2026-04-08 11:33:44,f8:c6:50:3f:6a:6d,nao,100.0,5500.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsx | f8:c6:50:3f:6a:6e,2026-04-08 11:33:44,f8:c6:50:3f:6a:6e,hsx,100.0,5500.0,-74,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,hsgast | f8:c6:50:3f:78:04,2026-04-08 11:33:44,f8:c6:50:3f:78:04,hsgast,1.0,2412.0,-86,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,eduroam | f8:c6:50:3f:78:05,2026-04-08 11:33:44,f8:c6:50:3f:78:05,eduroam,1.0,2412.0,-86,48.878844576585145,8.715434311545886,3.790092468261719
scan_06,eduroam | f8:c6:50:3f:9f:0a,2026-04-08 11:33:44,f8:c6:50:3f:9f:0a,eduroam,132.0,5660.0,-95,48.878844576585145,8.715434311545886,3.790092468261719
scan_07,hsx | 20:cc:27:38:28:4e,2026-04-08 11:33:58,20:cc:27:38:28:4e,hsx,132.0,5660.0,-94,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,hsweb | 20:cc:27:3b:57:23,2026-04-08 11:33:58,20:cc:27:3b:57:23,hsweb,6.0,2437.0,-91,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,hsgast | 20:cc:27:3b:57:24,2026-04-08 11:33:58,20:cc:27:3b:57:24,hsgast,6.0,2437.0,-90,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,eduroam | 20:cc:27:3b:57:25,2026-04-08 11:33:58,20:cc:27:3b:57:25,eduroam,6.0,2437.0,-91,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,DIRECT-MBUX 62162 | 62:e6:f0:ec:15:55,2026-04-08 11:33:58,62:e6:f0:ec:15:55,DIRECT-MBUX 62162,149.0,5745.0,-93,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,hsx | f8:c6:50:3f:9f:01,2026-04-08 11:33:58,f8:c6:50:3f:9f:01,hsx,11.0,2462.0,-82,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,nao | f8:c6:50:3f:9f:02,2026-04-08 11:33:58,f8:c6:50:3f:9f:02,nao,11.0,2462.0,-82,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,hsweb | f8:c6:50:3f:9f:03,2026-04-08 11:33:58,f8:c6:50:3f:9f:03,hsweb,11.0,2462.0,-82,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,hsgast | f8:c6:50:3f:9f:04,2026-04-08 11:33:58,f8:c6:50:3f:9f:04,hsgast,11.0,2462.0,-83,48.87897420854232,8.715393751082939,3.790092468261719
scan_07,eduroam | f8:c6:50:3f:9f:05,2026-04-08 11:33:58,f8:c6:50:3f:9f:05,eduroam,11.0,2462.0,-83,48.87897420854232,8.715393751082939,3.790092468261719
scan_08,eduroam | 20:cc:27:38:28:45,2026-04-08 11:34:21,20:cc:27:38:28:45,eduroam,1.0,2412.0,-85,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,eduroam | 20:cc:27:38:28:4a,2026-04-08 11:34:21,20:cc:27:38:28:4a,eduroam,132.0,5660.0,-86,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsgast | 20:cc:27:38:28:4b,2026-04-08 11:34:21,20:cc:27:38:28:4b,hsgast,132.0,5660.0,-86,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsweb | 20:cc:27:38:28:4c,2026-04-08 11:34:21,20:cc:27:38:28:4c,hsweb,132.0,5660.0,-87,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,nao | 20:cc:27:38:28:4d,2026-04-08 11:34:21,20:cc:27:38:28:4d,nao,132.0,5660.0,-89,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsx | 20:cc:27:38:28:4e,2026-04-08 11:34:21,20:cc:27:38:28:4e,hsx,132.0,5660.0,-86,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsx | 20:cc:27:39:77:61,2026-04-08 11:34:21,20:cc:27:39:77:61,hsx,6.0,2437.0,-78,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,nao | 20:cc:27:39:77:62,2026-04-08 11:34:21,20:cc:27:39:77:62,nao,6.0,2437.0,-78,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsweb | 20:cc:27:39:77:63,2026-04-08 11:34:21,20:cc:27:39:77:63,hsweb,6.0,2437.0,-79,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsgast | 20:cc:27:39:77:64,2026-04-08 11:34:21,20:cc:27:39:77:64,hsgast,6.0,2437.0,-78,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,eduroam | 20:cc:27:39:77:65,2026-04-08 11:34:21,20:cc:27:39:77:65,eduroam,6.0,2437.0,-77,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,eduroam | 20:cc:27:39:77:6a,2026-04-08 11:34:21,20:cc:27:39:77:6a,eduroam,100.0,5500.0,-84,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsgast | 20:cc:27:39:77:6b,2026-04-08 11:34:21,20:cc:27:39:77:6b,hsgast,100.0,5500.0,-85,48.87909132219016,8.715419893481913,3.790092468261719
scan_08,hsweb | 20:cc:27:39:77:6c,2026-04-08 11:34:21,20:cc:27:39:77:6c,hsweb,100.0,5500.0,-85,48.87909132219016,8.715419893481913,3.790092468261719
