scan_id,timestamp,raw_latitude,raw_longitude,latitude,longitude,snap_distance_m,road_type,snapped,segment_id,match_score,candidate_count
scan_157,2026-04-08 13:08:21,48.89106901873344,8.69918413391939,48.891072010352104,8.69915581457196,2.0993352400518104,pedestrian,True,1254:20,2.0993352400518104,6
scan_158,2026-04-08 13:08:26,48.89107370439832,8.699184852730886,48.891076652125925,8.699156948864575,2.0685351094389817,pedestrian,True,1254:20,2.0685351094389817,6
scan_159,2026-04-08 13:08:36,48.89107681600839,8.699192876129764,48.89108051168444,8.699157892010213,2.5933995773459917,pedestrian,True,1254:20,2.5933995773459917,6
scan_160,2026-04-08 13:08:57,48.89107200613765,8.699198781336241,48.89107643097376,8.699156894822462,3.1050796442709485,pedestrian,True,1254:20,3.1050796442709485,6
scan_161,2026-04-08 13:09:31,48.89108757064021,8.69919498345662,48.89109121268963,8.699160506974156,2.5557675061315583,pedestrian,True,1254:20,2.5557675061315583,6
scan_162,2026-04-08 13:09:57,48.891111060739625,8.69919690919284,48.891114309974945,8.699166151169932,2.280114247890479,pedestrian,True,1254:20,2.280114247890479,6
scan_163,2026-04-08 13:10:26,48.891283212173526,8.699240196601913,48.8913043,8.6991979,3.885163053009483,pedestrian,True,1254:24,3.885163053009483,6
scan_164,2026-04-08 13:10:31,48.8913253402243,8.699258542131224,48.891331097473916,8.6992045044298,4.006701762836941,pedestrian,True,1254:24,4.006701762836941,6
scan_165,2026-04-08 13:10:39,48.89138361566166,8.699288077690733,48.89139094811302,8.69921925504942,5.102946134593171,pedestrian,True,1254:24,5.102946134593171,6
scan_166,2026-04-08 13:10:45,48.89139446200252,8.699303737349608,48.89140314265008,8.69922226048061,6.041209351331001,pedestrian,True,1254:24,6.041209351331001,6
scan_167,2026-04-08 13:10:53,48.89143249963149,8.699299015231373,48.891459356310236,8.699305656985668,3.0289490302075537,pedestrian,True,815:66,3.0289490302075537,6
scan_168,2026-04-08 13:10:55,48.89144557807455,8.699300617992312,48.89145952624513,8.699304067426208,1.5731020967560236,pedestrian,True,815:66,1.5731020967560236,6
scan_169,2026-04-08 13:11:00,48.89147471214108,8.699311938799372,48.8914590975666,8.699308077256163,1.761042395990749,pedestrian,True,815:66,1.761042395990749,6
scan_170,2026-04-08 13:11:04,48.891480680240704,8.699326167594434,48.89145776931464,8.699320501635484,2.58393926391263,pedestrian,True,815:66,2.58393926391263,6
scan_171,2026-04-08 13:11:07,48.89149956626963,8.699332101675385,48.89145763771787,8.699321732582822,4.728784446435631,pedestrian,True,815:66,4.728784446435631,6
scan_172,2026-04-08 13:11:14,48.89151701361737,8.699344721348918,48.891560733788104,8.699361128756255,5.012895224981521,pedestrian,True,480:2,5.012895224981521,6
scan_173,2026-04-08 13:11:17,48.89152093218081,8.699348734905131,48.89156034491388,8.699363525808018,4.519010282144392,pedestrian,True,480:2,4.519010282144392,6
scan_174,2026-04-08 13:11:21,48.8915324894261,8.699375120538956,48.89155697326928,8.699384308894459,2.8072840932049115,pedestrian,True,480:2,2.8072840932049115,6
scan_175,2026-04-08 13:11:24,48.89153370851013,8.699386822865728,48.89155525370923,8.69939490839994,2.470343165633239,pedestrian,True,480:2,2.470343165633239,6
scan_176,2026-04-08 13:11:29,48.89154449275559,8.699355841367689,48.89156061029195,8.699361889996426,1.8480147450945463,pedestrian,True,480:2,1.8480147450945463,6
scan_177,2026-04-08 13:11:36,48.891553917072045,8.699371587263398,48.891558743272704,8.699373398452094,0.5533655858727764,pedestrian,True,480:2,0.5533655858727764,6
scan_178,2026-04-08 13:11:38,48.89155149744726,8.69937254615229,48.89155845778131,8.699375158243836,0.7980624106125908,pedestrian,True,480:2,0.7980624106125908,6
scan_179,2026-04-08 13:11:43,48.89154923625103,8.699353211474255,48.891561284676335,8.699357733037262,1.3814560170850845,pedestrian,True,480:2,1.3814560170850845,6
scan_180,2026-04-08 13:11:50,48.891548222128165,8.699344835341986,48.891562507356674,8.699350196337992,1.637924823315589,pedestrian,True,480:2,1.637924823315589,6
scan_181,2026-04-08 13:11:57,48.891547891785606,8.699351609209511,48.89156145253835,8.699356698322424,1.5548574196027924,pedestrian,True,480:2,1.5548574196027924,6
scan_182,2026-04-08 13:12:00,48.89154749526141,8.699351947119206,48.89156137810933,8.699357157108775,1.5917884136258054,pedestrian,True,480:2,1.5917884136258054,6
scan_183,2026-04-08 13:12:04,48.8915455478961,8.699355850659224,48.891560669423725,8.699361525503434,1.7338137413617614,pedestrian,True,480:2,1.7338137413617614,6
scan_184,2026-04-08 13:12:12,48.8915363107522,8.69937666182448,48.891556956874794,8.699384409951373,2.3672562767681775,pedestrian,True,480:2,2.3672562767681775,6
scan_185,2026-04-08 13:12:19,48.89152512554714,8.699402837361259,48.891552312209924,8.699413040036388,3.117185713883943,pedestrian,True,480:2,3.117185713883943,6
scan_186,2026-04-08 13:12:21,48.891518330320295,8.69942039052243,48.89154923801272,8.69943198963332,3.543833912195345,pedestrian,True,480:2,3.543833912195345,6
scan_187,2026-04-08 13:12:24,48.89151631850272,8.699460946860098,48.891542920678404,8.699470930186356,3.0501692299960625,pedestrian,True,480:2,3.0501692299960625,6
